split,image_id,file_name,annotation_id,class_id,class_name,keypoint,keypoint_name,issue,x,y,visibility,image_width,image_height,bbox,source_group
train,684,000684.jpg,460,2,HI-Beam,6,new-point-5,out_of_bbox,110.244,356.099,2,608,1080,"[110.29, 325.91, 27.57, 31.51]",139164d9-2ca0-4ab8-b0c4-593cea19ab1b.jpg
train,684,000684.jpg,461,2,HI-Beam,6,new-point-5,out_of_bbox,113.798,327.853,1,608,1080,"[113.9, 299.7, 28.44, 30.59]",139164d9-2ca0-4ab8-b0c4-593cea19ab1b.jpg
train,684,000684.jpg,463,2,HI-Beam,6,new-point-5,out_of_bbox,123.345,351.73,2,608,1080,"[123.85, 325.45, 30.87, 29.94]",139164d9-2ca0-4ab8-b0c4-593cea19ab1b.jpg
train,684,000684.jpg,469,2,HI-Beam,6,new-point-5,out_of_bbox,183.43,361.486,2,608,1080,"[183.63, 335.45, 28.53, 29.11]",139164d9-2ca0-4ab8-b0c4-593cea19ab1b.jpg
train,684,000684.jpg,474,2,HI-Beam,6,new-point-5,out_of_bbox,211.495,393.842,2,608,1080,"[211.7, 366.73, 26.53, 30.33]",139164d9-2ca0-4ab8-b0c4-593cea19ab1b.jpg
train,684,000684.jpg,475,2,HI-Beam,6,new-point-5,out_of_bbox,213.233,367.101,2,608,1080,"[213.3, 336.66, 28.27, 31.92]",139164d9-2ca0-4ab8-b0c4-593cea19ab1b.jpg
train,684,000684.jpg,476,2,HI-Beam,2,new-point-1,out_of_bbox,242.902,313.887,2,608,1080,"[214.3, 311.4, 28.6, 27.89]",139164d9-2ca0-4ab8-b0c4-593cea19ab1b.jpg
train,684,000684.jpg,480,2,HI-Beam,2,new-point-1,out_of_bbox,284.533,309.406,2,608,1080,"[256, 306.38, 28.53, 31.5]",139164d9-2ca0-4ab8-b0c4-593cea19ab1b.jpg
train,684,000684.jpg,481,2,HI-Beam,6,new-point-5,out_of_bbox,254.53,364.961,2,608,1080,"[254.8, 337.26, 28.6, 29.84]",139164d9-2ca0-4ab8-b0c4-593cea19ab1b.jpg
train,684,000684.jpg,484,2,HI-Beam,2,new-point-1,out_of_bbox,298.767,333.941,2,608,1080,"[270.03, 332.65, 28.73, 29.37]",139164d9-2ca0-4ab8-b0c4-593cea19ab1b.jpg
train,684,000684.jpg,486,2,HI-Beam,2,new-point-1,out_of_bbox,311.463,369.774,2,608,1080,"[283.86, 367.93, 27.6, 29.12]",139164d9-2ca0-4ab8-b0c4-593cea19ab1b.jpg
train,684,000684.jpg,491,2,HI-Beam,2,new-point-1,out_of_bbox,338.727,371.512,2,608,1080,"[312.53, 370.74, 26.06, 26.85]",139164d9-2ca0-4ab8-b0c4-593cea19ab1b.jpg
train,684,000684.jpg,494,2,HI-Beam,2,new-point-1,out_of_bbox,353.161,376.593,2,608,1080,"[325.96, 375.55, 27.2, 26.99]",139164d9-2ca0-4ab8-b0c4-593cea19ab1b.jpg
train,684,000684.jpg,498,2,HI-Beam,6,new-point-5,out_of_bbox,357.17,347.846,2,608,1080,"[357.24, 321.22, 26.53, 27.96]",139164d9-2ca0-4ab8-b0c4-593cea19ab1b.jpg
train,684,000684.jpg,499,2,HI-Beam,2,new-point-1,out_of_bbox,382.964,350.387,2,608,1080,"[355.83, 348.88, 27, 27.58]",139164d9-2ca0-4ab8-b0c4-593cea19ab1b.jpg
train,684,000684.jpg,500,2,HI-Beam,6,new-point-5,out_of_bbox,353.829,401.328,2,608,1080,"[353.83, 375.75, 27.4, 28.12]",139164d9-2ca0-4ab8-b0c4-593cea19ab1b.jpg
train,684,000684.jpg,502,2,HI-Beam,5,new-point-4,out_of_bbox,424.995,371.914,2,608,1080,"[398.13, 345.28, 26.6, 27.44]",139164d9-2ca0-4ab8-b0c4-593cea19ab1b.jpg
train,684,000684.jpg,505,2,HI-Beam,6,new-point-5,out_of_bbox,412.165,376.995,2,608,1080,"[412.17, 348.88, 27.93, 29.05]",139164d9-2ca0-4ab8-b0c4-593cea19ab1b.jpg
train,684,000684.jpg,508,2,HI-Beam,2,new-point-1,out_of_bbox,455.868,346.912,2,608,1080,"[427.2, 345.28, 28.53, 28.64]",139164d9-2ca0-4ab8-b0c4-593cea19ab1b.jpg
train,684,000684.jpg,511,2,HI-Beam,6,new-point-5,out_of_bbox,441.835,378.733,2,608,1080,"[442.04, 351.69, 26.93, 28.25]",139164d9-2ca0-4ab8-b0c4-593cea19ab1b.jpg
train,684,000684.jpg,513,2,HI-Beam,2,new-point-1,out_of_bbox,497.298,323.514,2,608,1080,"[471.7, 321.62, 25.59, 27.97]",139164d9-2ca0-4ab8-b0c4-593cea19ab1b.jpg
train,684,000684.jpg,513,2,HI-Beam,5,new-point-4,out_of_bbox,497.565,348.65,2,608,1080,"[471.7, 321.62, 25.59, 27.97]",139164d9-2ca0-4ab8-b0c4-593cea19ab1b.jpg
train,684,000684.jpg,514,2,HI-Beam,2,new-point-1,out_of_bbox,496.363,350.789,2,608,1080,"[468.5, 349.49, 27.73, 27.64]",139164d9-2ca0-4ab8-b0c4-593cea19ab1b.jpg
train,684,000684.jpg,515,2,HI-Beam,3,new-point-2,out_of_bbox,468.698,377.798,2,608,1080,"[468.7, 376.95, 28.07, 27.19]",139164d9-2ca0-4ab8-b0c4-593cea19ab1b.jpg
train,684,000684.jpg,521,2,HI-Beam,6,new-point-5,out_of_bbox,499.169,403.602,2,608,1080,"[499.17, 377.35, 26.06, 28.12]",139164d9-2ca0-4ab8-b0c4-593cea19ab1b.jpg
train,684,000684.jpg,522,2,HI-Beam,6,new-point-5,out_of_bbox,514.939,353.997,2,608,1080,"[515.01, 327.43, 26.8, 28.17]",139164d9-2ca0-4ab8-b0c4-593cea19ab1b.jpg
train,684,000684.jpg,524,2,HI-Beam,6,new-point-5,out_of_bbox,511.999,408.549,2,608,1080,"[512, 382.96, 28.33, 27.72]",139164d9-2ca0-4ab8-b0c4-593cea19ab1b.jpg
train,684,000684.jpg,526,2,HI-Beam,6,new-point-5,out_of_bbox,499.57,245.672,2,608,1080,"[496.56, 245.84, 31.47, 29.78]",139164d9-2ca0-4ab8-b0c4-593cea19ab1b.jpg
train,684,000684.jpg,527,2,HI-Beam,6,new-point-5,out_of_bbox,487.275,260.914,2,608,1080,"[484.74, 261.08, 32.08, 27.91]",139164d9-2ca0-4ab8-b0c4-593cea19ab1b.jpg
train,684,000684.jpg,529,2,HI-Beam,6,new-point-5,out_of_bbox,462.817,231.499,2,608,1080,"[460.68, 231.61, 30.34, 27.7]",139164d9-2ca0-4ab8-b0c4-593cea19ab1b.jpg
train,684,000684.jpg,532,2,HI-Beam,6,new-point-5,out_of_bbox,436.632,246.44,2,608,1080,"[433.42, 246.68, 32.12, 28.24]",139164d9-2ca0-4ab8-b0c4-593cea19ab1b.jpg
train,684,000684.jpg,535,2,HI-Beam,6,new-point-5,out_of_bbox,397.044,243.747,2,608,1080,"[393.53, 243.82, 32.34, 31.37]",139164d9-2ca0-4ab8-b0c4-593cea19ab1b.jpg
train,684,000684.jpg,537,2,HI-Beam,6,new-point-5,out_of_bbox,337.143,242.14,2,608,1080,"[333.89, 242.25, 31.21, 30.24]",139164d9-2ca0-4ab8-b0c4-593cea19ab1b.jpg
train,684,000684.jpg,545,2,HI-Beam,2,new-point-1,out_of_bbox,311.733,283.805,2,608,1080,"[283.57, 255.5, 29.88, 27.9]",139164d9-2ca0-4ab8-b0c4-593cea19ab1b.jpg
train,684,000684.jpg,545,2,HI-Beam,6,new-point-5,out_of_bbox,285.88,255.326,2,608,1080,"[283.57, 255.5, 29.88, 27.9]",139164d9-2ca0-4ab8-b0c4-593cea19ab1b.jpg
train,684,000684.jpg,560,2,HI-Beam,2,new-point-1,out_of_bbox,156.772,250.895,2,608,1080,"[129.16, 223.51, 30.33, 27.28]",139164d9-2ca0-4ab8-b0c4-593cea19ab1b.jpg
train,686,000686.jpg,1168,1,T-beam,4,new-point-3,out_of_image,495.833,640,2,640,640,"[329, 445, 185, 195]",Besi-T-Beam_jpg
train,687,000687.jpg,4618,3,Angle Bar,2,new-point-1,out_of_bbox,77.222,217.778,2,416,416,"[51.11, 87.22, 164.44, 126.67]",417_original_png.jpg
train,687,000687.jpg,4618,3,Angle Bar,3,new-point-3,out_of_bbox,215.556,153.889,2,416,416,"[51.11, 87.22, 164.44, 126.67]",417_original_png.jpg
train,687,000687.jpg,4619,3,Angle Bar,1,new-point-0,out_of_bbox,150.556,0,2,416,416,"[0, 20.56, 218.33, 35.56]",417_original_png.jpg
train,687,000687.jpg,4619,3,Angle Bar,2,new-point-1,out_of_bbox,12.222,174.444,2,416,416,"[0, 20.56, 218.33, 35.56]",417_original_png.jpg
train,687,000687.jpg,4621,3,Angle Bar,1,new-point-0,out_of_bbox,295.335,3.299,2,416,416,"[220.52, 4.99, 135.19, 104.75]",417_original_png.jpg
train,687,000687.jpg,4623,3,Angle Bar,1,new-point-0,out_of_bbox,289.016,61.834,2,416,416,"[214.2, 63.52, 135.19, 104.75]",417_original_png.jpg
train,687,000687.jpg,4625,3,Angle Bar,1,new-point-0,out_of_bbox,282.67,101.327,2,416,416,"[220.82, 103.02, 122.22, 87.78]",417_original_png.jpg
train,687,000687.jpg,4625,3,Angle Bar,2,new-point-1,out_of_bbox,219.811,171.861,2,416,416,"[220.82, 103.02, 122.22, 87.78]",417_original_png.jpg
train,687,000687.jpg,4626,3,Angle Bar,1,new-point-0,out_of_bbox,285.358,143.317,2,416,416,"[210.54, 145.01, 135.19, 70.16]",417_original_png.jpg
train,687,000687.jpg,4627,3,Angle Bar,1,new-point-0,out_of_bbox,282.304,161.64,2,416,416,"[226.49, 163.33, 116.19, 51.88]",417_original_png.jpg
train,687,000687.jpg,4627,3,Angle Bar,2,new-point-1,out_of_bbox,219.445,232.175,1,416,416,"[226.49, 163.33, 116.19, 51.88]",417_original_png.jpg
train,687,000687.jpg,4627,3,Angle Bar,3,new-point-3,out_of_bbox,332.191,232.507,1,416,416,"[226.49, 163.33, 116.19, 51.88]",417_original_png.jpg
train,687,000687.jpg,4633,3,Angle Bar,2,new-point-1,out_of_bbox,1.088,230.687,2,416,416,"[1.09, 216.8, 57.29, 145.26]",417_original_png.jpg
train,687,000687.jpg,4634,3,Angle Bar,2,new-point-1,out_of_bbox,12.786,221.438,2,416,416,"[12.79, 215.29, 57.29, 137.52]",417_original_png.jpg
train,687,000687.jpg,4635,3,Angle Bar,2,new-point-1,out_of_bbox,25.395,215.686,2,416,416,"[25.4, 209.54, 57.29, 137.52]",417_original_png.jpg
train,687,000687.jpg,4636,3,Angle Bar,1,new-point-0,out_of_bbox,82.959,205.516,1,416,416,"[35.13, 216.17, 57.29, 119.38]",417_original_png.jpg
train,687,000687.jpg,4636,3,Angle Bar,2,new-point-1,out_of_bbox,35.129,204.183,1,416,416,"[35.13, 216.17, 57.29, 119.38]",417_original_png.jpg
train,687,000687.jpg,4637,3,Angle Bar,1,new-point-0,out_of_bbox,157.732,201.092,1,416,416,"[98.01, 216.19, 106.48, 84.54]",417_original_png.jpg
train,690,000690.jpg,10264,2,HI-Beam,2,new-point-1,out_of_image,600,253.937,1,600,445,"[527.82, 239.63, 72.18, 65.96]",img_121.jpg
train,695,000695.jpg,1491,1,T-beam,2,new-point-1,out_of_image_and_out_of_bbox,640.833,75.833,2,640,640,"[117.5, 67.5, 522.5, 269.17]",-2024-04-08-181435_png_jpg
train,695,000695.jpg,1492,1,T-beam,2,new-point-1,out_of_bbox,605,385,2,640,640,"[81.67, 376.67, 522.5, 263.33]",-2024-04-08-181435_png_jpg
train,696,000696.jpg,5641,1,T-beam,4,new-point-3,out_of_bbox,278.497,267.977,2,493,624,"[201.67, 285.15, 125.13, 99.66]",103f559751e75f575b7101078f8b0fa.png
train,697,000697.jpg,67,2,HI-Beam,5,new-point-4,out_of_bbox,183.876,488.56,2,574,1020,"[183.88, 438.3, 52.17, 53.04]",aefc528c-6ee9-4f61-81f9-c945f58343dd.jpg
train,700,000700.jpg,146,1,T-beam,2,new-point-1,out_of_bbox,158.158,64.737,2,233,196,"[119.74, 64.74, 104.74, 129.74]",-2024-04-10-132218.png
train,700,000700.jpg,147,1,T-beam,4,new-point-3,out_of_image,60,196,2,233,196,"[45, 95, 92, 101]",-2024-04-10-132218.png
train,702,000702.jpg,7799,3,Angle Bar,2,new-point-1,out_of_bbox,361.176,0,2,640,640,"[347.06, 1.76, 63.53, 62.35]",d01bdd40-12_jpg
train,702,000702.jpg,7801,3,Angle Bar,3,new-point-3,out_of_bbox,400.588,94.118,1,640,640,"[304.71, 0, 89.41, 114.71]",d01bdd40-12_jpg
train,702,000702.jpg,7802,3,Angle Bar,2,new-point-1,out_of_bbox,301.176,13.529,2,640,640,"[289.41, 13.53, 96.47, 118.82]",d01bdd40-12_jpg
train,702,000702.jpg,7802,3,Angle Bar,3,new-point-3,out_of_bbox,393.529,111.765,1,640,640,"[289.41, 13.53, 96.47, 118.82]",d01bdd40-12_jpg
train,702,000702.jpg,7803,3,Angle Bar,3,new-point-3,out_of_bbox,394.706,144.118,1,640,640,"[290.59, 45.88, 96.47, 118.82]",d01bdd40-12_jpg
train,702,000702.jpg,7810,3,Angle Bar,2,new-point-1,out_of_bbox,422.353,14.706,2,640,640,"[416.47, 15.88, 144.71, 111.76]",d01bdd40-12_jpg
train,702,000702.jpg,7811,3,Angle Bar,3,new-point-3,out_of_image_and_out_of_bbox,718.823,178.824,2,640,640,"[555.29, 68.82, 83.53, 188.24]",d01bdd40-12_jpg
train,702,000702.jpg,7812,3,Angle Bar,3,new-point-3,out_of_image_and_out_of_bbox,702.353,240,2,640,640,"[538, 130, 102, 188]",d01bdd40-12_jpg
train,702,000702.jpg,7813,3,Angle Bar,3,new-point-3,out_of_image_and_out_of_bbox,702.353,313.529,2,640,640,"[538, 203, 102, 188]",d01bdd40-12_jpg
train,702,000702.jpg,7826,3,Angle Bar,1,new-point-0,out_of_image_and_out_of_bbox,371.667,647.941,2,640,640,"[302, 528, 180, 112]",d01bdd40-12_jpg
train,702,000702.jpg,7827,3,Angle Bar,1,new-point-0,out_of_image_and_out_of_bbox,369.167,677.108,2,640,640,"[300, 557.94, 179.8, 82.06]",d01bdd40-12_jpg
train,702,000702.jpg,7828,3,Angle Bar,1,new-point-0,out_of_image_and_out_of_bbox,363.333,708.774,2,640,640,"[294.17, 589.61, 179.8, 50.39]",d01bdd40-12_jpg
train,702,000702.jpg,7830,3,Angle Bar,1,new-point-0,out_of_image_and_out_of_bbox,546.863,641.274,2,640,640,"[477.7, 512.94, 100.64, 127.06]",d01bdd40-12_jpg
train,702,000702.jpg,7831,3,Angle Bar,1,new-point-0,out_of_image_and_out_of_bbox,542.696,671.274,2,640,640,"[473.53, 542.94, 100.64, 97.06]",d01bdd40-12_jpg
train,702,000702.jpg,7831,3,Angle Bar,2,new-point-1,out_of_image_and_out_of_bbox,570,652.941,2,640,640,"[473.53, 542.94, 100.64, 97.06]",d01bdd40-12_jpg
train,702,000702.jpg,7832,3,Angle Bar,1,new-point-0,out_of_image_and_out_of_bbox,532.696,697.941,2,640,640,"[463.53, 569.61, 100.64, 70.39]",d01bdd40-12_jpg
train,702,000702.jpg,7832,3,Angle Bar,2,new-point-1,out_of_image_and_out_of_bbox,560,679.608,2,640,640,"[463.53, 569.61, 100.64, 70.39]",d01bdd40-12_jpg
train,702,000702.jpg,7833,3,Angle Bar,1,new-point-0,out_of_image_and_out_of_bbox,529.363,729.608,2,640,640,"[460.2, 601.27, 100.64, 38.73]",d01bdd40-12_jpg
train,702,000702.jpg,7833,3,Angle Bar,2,new-point-1,out_of_image_and_out_of_bbox,556.667,711.274,2,640,640,"[460.2, 601.27, 100.64, 38.73]",d01bdd40-12_jpg
train,703,000703.jpg,3162,1,T-beam,3,new-point-2,out_of_image_and_out_of_bbox,455,640,2,640,640,"[273.33, 385.83, 200.83, 253.17]",0f4060d50c39f101b100626f93d1f04_png_jpg
train,703,000703.jpg,3164,1,T-beam,4,new-point-3,out_of_bbox,179.167,337.5,2,640,640,"[0, 339.17, 252.5, 269.17]",0f4060d50c39f101b100626f93d1f04_png_jpg
train,710,000710.jpg,2659,3,Angle Bar,3,new-point-3,out_of_image,171.795,416,2,416,416,"[0, 310.7, 178.04, 105.3]",d01bdd40-12.jpg
train,710,000710.jpg,2660,3,Angle Bar,3,new-point-3,out_of_image,149.639,416,2,416,416,"[0, 340.81, 178.04, 75.19]",d01bdd40-12.jpg
train,710,000710.jpg,2665,3,Angle Bar,1,new-point-0,out_of_image_and_out_of_bbox,-12.27,122.741,1,416,416,"[0, 64.85, 64.39, 115.26]",d01bdd40-12.jpg
train,710,000710.jpg,2666,3,Angle Bar,1,new-point-0,out_of_image_and_out_of_bbox,-30.449,121.605,1,416,416,"[0, 63.71, 46.21, 115.26]",d01bdd40-12.jpg
train,710,000710.jpg,2669,3,Angle Bar,3,new-point-3,out_of_image,348.302,416,2,416,416,"[271.17, 284.11, 118.34, 131.89]",d01bdd40-12.jpg
train,710,000710.jpg,2670,3,Angle Bar,3,new-point-3,out_of_image,364.832,416,2,416,416,"[292.24, 287.83, 113.79, 128.17]",d01bdd40-12.jpg
train,710,000710.jpg,2671,3,Angle Bar,3,new-point-3,out_of_image,384.254,416,2,416,416,"[309.65, 287.83, 106.35, 128.17]",d01bdd40-12.jpg
train,710,000710.jpg,2672,3,Angle Bar,2,new-point-1,out_of_image,416,304.893,2,416,416,"[327, 289, 89, 127]",d01bdd40-12.jpg
train,710,000710.jpg,2672,3,Angle Bar,3,new-point-3,out_of_image,405.311,416,2,416,416,"[327, 289, 89, 127]",d01bdd40-12.jpg
train,710,000710.jpg,2673,3,Angle Bar,2,new-point-1,out_of_image,416,318.528,2,416,416,"[350.56, 310.97, 65.44, 105.03]",d01bdd40-12.jpg
train,710,000710.jpg,2673,3,Angle Bar,3,new-point-3,out_of_image,416,406.536,2,416,416,"[350.56, 310.97, 65.44, 105.03]",d01bdd40-12.jpg
train,710,000710.jpg,2674,3,Angle Bar,2,new-point-1,out_of_image,416,330.511,2,416,416,"[372.05, 320.06, 43.95, 95.94]",d01bdd40-12.jpg
train,710,000710.jpg,2674,3,Angle Bar,3,new-point-3,out_of_image,416,387.116,2,416,416,"[372.05, 320.06, 43.95, 95.94]",d01bdd40-12.jpg
train,712,000712.jpg,1189,1,T-beam,3,new-point-2,out_of_bbox,313.333,141.667,2,640,640,"[142.5, 104.17, 170, 214.17]",-_20230820171912_png_jpg
train,716,000716.jpg,1347,1,T-beam,4,new-point-3,out_of_image_and_out_of_bbox,76.364,250.606,2,225,225,"[33.03, 162.88, 80.91, 62.12]",images-5-.jpg
train,716,000716.jpg,1348,1,T-beam,4,new-point-3,out_of_image_and_out_of_bbox,158.182,249.697,2,225,225,"[116.36, 161.97, 80.91, 63.03]",images-5-.jpg
train,716,000716.jpg,1349,1,T-beam,1,new-point-0,out_of_image_and_out_of_bbox,72.424,255.758,2,225,225,"[32.12, 169.7, 83.94, 54.7]",images-5-.jpg
train,716,000716.jpg,1349,1,T-beam,2,new-point-1,out_of_image_and_out_of_bbox,34.242,256.061,2,225,225,"[32.12, 169.7, 83.94, 54.7]",images-5-.jpg
train,716,000716.jpg,1349,1,T-beam,3,new-point-2,out_of_image_and_out_of_bbox,111.515,255.454,2,225,225,"[32.12, 169.7, 83.94, 54.7]",images-5-.jpg
train,716,000716.jpg,1350,1,T-beam,1,new-point-0,out_of_image_and_out_of_bbox,116.667,249.697,2,225,225,"[76.36, 163.64, 83.94, 61.36]",images-5-.jpg
train,716,000716.jpg,1350,1,T-beam,2,new-point-1,out_of_image_and_out_of_bbox,78.485,250,2,225,225,"[76.36, 163.64, 83.94, 61.36]",images-5-.jpg
train,716,000716.jpg,1350,1,T-beam,3,new-point-2,out_of_image_and_out_of_bbox,155.757,249.394,2,225,225,"[76.36, 163.64, 83.94, 61.36]",images-5-.jpg
train,716,000716.jpg,1351,1,T-beam,1,new-point-0,out_of_image_and_out_of_bbox,162.424,255.758,2,225,225,"[122.12, 169.7, 83.94, 55.3]",images-5-.jpg
train,716,000716.jpg,1351,1,T-beam,2,new-point-1,out_of_image_and_out_of_bbox,124.242,256.061,2,225,225,"[122.12, 169.7, 83.94, 55.3]",images-5-.jpg
train,716,000716.jpg,1351,1,T-beam,3,new-point-2,out_of_image_and_out_of_bbox,201.515,255.455,2,225,225,"[122.12, 169.7, 83.94, 55.3]",images-5-.jpg
train,721,000721.jpg,588,2,HI-Beam,3,new-point-2,out_of_bbox,345.436,164.197,2,574,1020,"[343.81, 164.6, 33.1, 31.8]",59041c11-42aa-4be6-8cec-333e68075cfe.jpg
train,721,000721.jpg,596,2,HI-Beam,6,new-point-5,out_of_bbox,301.041,162.662,2,574,1020,"[270.68, 162.67, 31.94, 31.57]",59041c11-42aa-4be6-8cec-333e68075cfe.jpg
train,721,000721.jpg,617,2,HI-Beam,3,new-point-2,out_of_bbox,457.369,300.997,2,574,1020,"[457.5, 299.52, 29.3, 43.96]",59041c11-42aa-4be6-8cec-333e68075cfe.jpg
train,721,000721.jpg,634,2,HI-Beam,3,new-point-2,out_of_bbox,351.197,303.861,2,574,1020,"[322.99, 302.63, 28.05, 43.94]",59041c11-42aa-4be6-8cec-333e68075cfe.jpg
train,721,000721.jpg,634,2,HI-Beam,5,new-point-4,out_of_bbox,322.905,345.045,2,574,1020,"[322.99, 302.63, 28.05, 43.94]",59041c11-42aa-4be6-8cec-333e68075cfe.jpg
train,721,000721.jpg,635,2,HI-Beam,3,new-point-2,out_of_bbox,336.204,298.909,2,574,1020,"[308, 297.68, 28.05, 43.94]",59041c11-42aa-4be6-8cec-333e68075cfe.jpg
train,721,000721.jpg,645,2,HI-Beam,2,new-point-1,out_of_bbox,151.996,270.216,2,574,1020,"[152, 268.3, 26.99, 41.47]",59041c11-42aa-4be6-8cec-333e68075cfe.jpg
train,721,000721.jpg,654,2,HI-Beam,2,new-point-1,out_of_bbox,79.439,265.534,2,574,1020,"[79.44, 264.06, 27.99, 40.91]",59041c11-42aa-4be6-8cec-333e68075cfe.jpg
train,721,000721.jpg,659,2,HI-Beam,5,new-point-4,out_of_bbox,33.523,348.204,2,574,1020,"[33.86, 307.64, 27.87, 42.25]",59041c11-42aa-4be6-8cec-333e68075cfe.jpg
train,721,000721.jpg,660,2,HI-Beam,5,new-point-4,out_of_bbox,78.888,344.874,2,574,1020,"[78.89, 304.44, 27.48, 42.18]",59041c11-42aa-4be6-8cec-333e68075cfe.jpg
train,721,000721.jpg,671,2,HI-Beam,5,new-point-4,out_of_bbox,29.22,437.337,2,574,1020,"[29.34, 406.67, 31.04, 32.11]",59041c11-42aa-4be6-8cec-333e68075cfe.jpg
train,721,000721.jpg,690,2,HI-Beam,5,new-point-4,out_of_bbox,212.637,469.717,2,574,1020,"[212.64, 440.74, 29.48, 30.03]",59041c11-42aa-4be6-8cec-333e68075cfe.jpg
train,721,000721.jpg,696,2,HI-Beam,3,new-point-2,out_of_bbox,273.123,443.954,2,574,1020,"[243.35, 440.9, 29.74, 31.52]",59041c11-42aa-4be6-8cec-333e68075cfe.jpg
train,721,000721.jpg,705,2,HI-Beam,5,new-point-4,out_of_bbox,311.675,464.821,2,574,1020,"[311.68, 434.08, 30.85, 31.92]",59041c11-42aa-4be6-8cec-333e68075cfe.jpg
train,721,000721.jpg,715,2,HI-Beam,2,new-point-1,out_of_bbox,426.861,372.97,2,574,1020,"[395.75, 371.14, 31.11, 32.17]",59041c11-42aa-4be6-8cec-333e68075cfe.jpg
train,721,000721.jpg,721,2,HI-Beam,5,new-point-4,out_of_bbox,447.718,401.857,2,574,1020,"[447.8, 370.72, 30.82, 32.3]",59041c11-42aa-4be6-8cec-333e68075cfe.jpg
train,721,000721.jpg,722,2,HI-Beam,3,new-point-2,out_of_bbox,478.64,404.321,2,574,1020,"[445.82, 403.31, 32.8, 31.51]",59041c11-42aa-4be6-8cec-333e68075cfe.jpg
train,721,000721.jpg,724,2,HI-Beam,5,new-point-4,out_of_bbox,465.577,406.222,2,574,1020,"[465.58, 375.4, 32.13, 31.64]",59041c11-42aa-4be6-8cec-333e68075cfe.jpg
train,721,000721.jpg,725,2,HI-Beam,3,new-point-2,out_of_bbox,497.408,408.281,2,574,1020,"[465.58, 407.21, 31.68, 31.73]",59041c11-42aa-4be6-8cec-333e68075cfe.jpg
train,721,000721.jpg,728,2,HI-Beam,6,new-point-5,out_of_bbox,512.559,433.742,2,574,1020,"[483.13, 403.09, 29.34, 31.65]",59041c11-42aa-4be6-8cec-333e68075cfe.jpg
train,721,000721.jpg,729,2,HI-Beam,3,new-point-2,out_of_bbox,513.717,435.71,2,574,1020,"[483.79, 434.78, 29.88, 32.5]",59041c11-42aa-4be6-8cec-333e68075cfe.jpg
train,721,000721.jpg,729,2,HI-Beam,5,new-point-4,out_of_bbox,483.787,465.711,2,574,1020,"[483.79, 434.78, 29.88, 32.5]",59041c11-42aa-4be6-8cec-333e68075cfe.jpg
train,721,000721.jpg,732,2,HI-Beam,6,new-point-5,out_of_bbox,530.666,406.648,2,574,1020,"[499.66, 375.07, 30.97, 32.82]",59041c11-42aa-4be6-8cec-333e68075cfe.jpg
train,721,000721.jpg,738,2,HI-Beam,6,new-point-5,out_of_bbox,420.838,569.963,2,574,1020,"[420.9, 530.1, 26.83, 41.42]",59041c11-42aa-4be6-8cec-333e68075cfe.jpg
train,721,000721.jpg,746,2,HI-Beam,5,new-point-4,out_of_bbox,475.671,569.963,2,574,1020,"[475.82, 530.13, 29.28, 41.61]",59041c11-42aa-4be6-8cec-333e68075cfe.jpg
train,721,000721.jpg,747,2,HI-Beam,5,new-point-4,out_of_bbox,490.338,574.924,2,574,1020,"[490.41, 535.83, 27.68, 41.09]",59041c11-42aa-4be6-8cec-333e68075cfe.jpg
train,721,000721.jpg,749,2,HI-Beam,2,new-point-1,out_of_bbox,448.222,491.132,2,574,1020,"[421.6, 489.44, 26.59, 40.77]",59041c11-42aa-4be6-8cec-333e68075cfe.jpg
train,721,000721.jpg,749,2,HI-Beam,5,new-point-4,out_of_bbox,448.37,529.044,2,574,1020,"[421.6, 489.44, 26.59, 40.77]",59041c11-42aa-4be6-8cec-333e68075cfe.jpg
train,721,000721.jpg,750,2,HI-Beam,5,new-point-4,out_of_bbox,339.649,533.269,2,574,1020,"[339.68, 492.17, 26.06, 42.5]",59041c11-42aa-4be6-8cec-333e68075cfe.jpg
train,721,000721.jpg,756,2,HI-Beam,2,new-point-1,out_of_bbox,350.375,531.442,2,574,1020,"[321.19, 530.33, 29.18, 41.69]",59041c11-42aa-4be6-8cec-333e68075cfe.jpg
train,721,000721.jpg,760,2,HI-Beam,2,new-point-1,out_of_bbox,382.304,530.702,2,574,1020,"[382.38, 529.53, 25.72, 42.49]",59041c11-42aa-4be6-8cec-333e68075cfe.jpg
train,721,000721.jpg,760,2,HI-Beam,5,new-point-4,out_of_bbox,382.378,570.095,2,574,1020,"[382.38, 529.53, 25.72, 42.49]",59041c11-42aa-4be6-8cec-333e68075cfe.jpg
train,721,000721.jpg,774,2,HI-Beam,3,new-point-2,out_of_bbox,127.838,495.05,2,574,1020,"[127.9, 493.13, 25.49, 41.09]",59041c11-42aa-4be6-8cec-333e68075cfe.jpg
train,721,000721.jpg,775,2,HI-Beam,6,new-point-5,out_of_bbox,154.875,573.741,2,574,1020,"[127.84, 534.43, 27.02, 40.2]",59041c11-42aa-4be6-8cec-333e68075cfe.jpg
train,721,000721.jpg,785,2,HI-Beam,5,new-point-4,out_of_bbox,199.749,568.67,2,574,1020,"[199.82, 528.91, 24.88, 41.02]",59041c11-42aa-4be6-8cec-333e68075cfe.jpg
