split,image_id,file_name,annotation_id,class_id,class_name,occluded,out_of_image,out_of_bbox,malformed
valid,176,000176.jpg,2107,0,Channel,True,False,False,False
valid,176,000176.jpg,2164,0,Channel,True,False,False,False
valid,176,000176.jpg,2167,0,Channel,True,False,False,False
valid,176,000176.jpg,2170,0,Channel,True,False,False,False
valid,176,000176.jpg,2173,0,Channel,True,False,False,False
valid,176,000176.jpg,2176,0,Channel,True,False,False,False
valid,176,000176.jpg,2177,0,Channel,True,False,False,False
valid,176,000176.jpg,2183,0,Channel,True,False,False,False
valid,176,000176.jpg,2185,0,Channel,True,False,False,False
valid,176,000176.jpg,2223,0,Channel,False,False,True,False
valid,176,000176.jpg,2239,0,Channel,True,False,False,False
valid,176,000176.jpg,2245,0,Channel,True,False,False,False
valid,176,000176.jpg,2251,0,Channel,True,False,False,False
valid,176,000176.jpg,2257,0,Channel,True,False,False,False
valid,176,000176.jpg,2266,0,Channel,True,False,False,False
valid,176,000176.jpg,2275,0,Channel,True,False,False,False
valid,176,000176.jpg,2276,0,Channel,True,False,False,False
valid,176,000176.jpg,2293,0,Channel,True,False,False,False
valid,180,000180.jpg,1,1,T-beam,False,False,True,False
valid,180,000180.jpg,2,1,T-beam,True,False,True,False
valid,180,000180.jpg,3,1,T-beam,False,False,True,False
valid,180,000180.jpg,4,1,T-beam,False,False,True,False
valid,180,000180.jpg,8,1,T-beam,True,False,False,False
valid,180,000180.jpg,10,1,T-beam,True,False,True,False
valid,180,000180.jpg,11,1,T-beam,True,False,False,False
valid,180,000180.jpg,12,1,T-beam,True,False,True,False
valid,186,000186.jpg,10115,2,HI-Beam,True,False,False,False
valid,186,000186.jpg,10121,2,HI-Beam,False,False,True,False
valid,186,000186.jpg,10123,2,HI-Beam,True,False,False,False
valid,239,000239.jpg,2698,1,T-beam,True,False,False,False
valid,239,000239.jpg,2699,1,T-beam,True,False,False,False
valid,239,000239.jpg,2700,1,T-beam,True,True,True,False
valid,239,000239.jpg,2701,1,T-beam,True,True,False,False
valid,239,000239.jpg,2702,1,T-beam,True,True,True,False
valid,264,000264.jpg,1850,1,T-beam,False,False,True,False
valid,281,000281.jpg,10265,2,HI-Beam,False,False,True,False
valid,281,000281.jpg,10266,2,HI-Beam,True,False,False,False
valid,282,000282.jpg,893,1,T-beam,False,True,False,False
valid,282,000282.jpg,894,1,T-beam,False,False,True,False
valid,282,000282.jpg,896,1,T-beam,False,True,True,False
valid,282,000282.jpg,897,1,T-beam,False,True,True,False
valid,288,000288.jpg,9112,2,HI-Beam,False,False,True,False
valid,288,000288.jpg,9116,2,HI-Beam,False,False,True,False
valid,297,000297.jpg,7494,2,HI-Beam,False,False,True,False
valid,297,000297.jpg,7524,2,HI-Beam,False,False,True,False
valid,297,000297.jpg,7528,2,HI-Beam,False,False,True,False
valid,297,000297.jpg,7531,2,HI-Beam,False,False,True,False
valid,297,000297.jpg,7533,2,HI-Beam,False,False,True,False
valid,297,000297.jpg,7535,2,HI-Beam,False,False,True,False
valid,297,000297.jpg,7536,2,HI-Beam,False,False,True,False
valid,297,000297.jpg,7541,2,HI-Beam,False,False,True,False
valid,297,000297.jpg,7545,2,HI-Beam,False,False,True,False
valid,297,000297.jpg,7548,2,HI-Beam,False,False,True,False
valid,297,000297.jpg,7550,2,HI-Beam,False,False,True,False
valid,297,000297.jpg,7551,2,HI-Beam,False,False,True,False
valid,297,000297.jpg,7554,2,HI-Beam,False,False,True,False
valid,297,000297.jpg,7555,2,HI-Beam,False,False,True,False
valid,297,000297.jpg,7558,2,HI-Beam,False,False,True,False
valid,297,000297.jpg,7561,2,HI-Beam,False,False,True,False
valid,297,000297.jpg,7566,2,HI-Beam,False,False,True,False
valid,297,000297.jpg,7568,2,HI-Beam,False,False,True,False
valid,297,000297.jpg,7574,2,HI-Beam,False,False,True,False
valid,297,000297.jpg,7583,2,HI-Beam,False,False,True,False
valid,297,000297.jpg,7587,2,HI-Beam,False,False,True,False
valid,297,000297.jpg,7588,2,HI-Beam,False,False,True,False
valid,297,000297.jpg,7592,2,HI-Beam,False,False,True,False
valid,297,000297.jpg,7594,2,HI-Beam,False,False,True,False
valid,297,000297.jpg,7596,2,HI-Beam,False,False,True,False
valid,297,000297.jpg,7598,2,HI-Beam,False,False,True,False
valid,297,000297.jpg,7601,2,HI-Beam,False,False,True,False
valid,297,000297.jpg,7602,2,HI-Beam,False,False,True,False
valid,297,000297.jpg,7604,2,HI-Beam,False,False,True,False
valid,297,000297.jpg,7608,2,HI-Beam,False,False,True,False
valid,297,000297.jpg,7610,2,HI-Beam,False,False,True,False
valid,297,000297.jpg,7615,2,HI-Beam,False,False,True,False
valid,297,000297.jpg,7620,2,HI-Beam,False,False,True,False
valid,297,000297.jpg,7624,2,HI-Beam,False,False,True,False
valid,297,000297.jpg,7633,2,HI-Beam,False,False,True,False
valid,297,000297.jpg,7642,2,HI-Beam,False,False,True,False
valid,342,000342.jpg,10773,1,T-beam,True,True,True,False
valid,365,000365.jpg,10406,1,T-beam,True,False,False,False
valid,398,000398.jpg,2644,1,T-beam,False,True,False,False
valid,398,000398.jpg,2647,1,T-beam,False,True,True,False
valid,401,000401.jpg,5818,1,T-beam,True,False,False,False
valid,419,000419.jpg,1614,0,Channel,False,False,True,False
valid,419,000419.jpg,1637,0,Channel,True,False,False,False
valid,419,000419.jpg,1639,0,Channel,True,False,False,False
valid,419,000419.jpg,1641,0,Channel,True,False,False,False
valid,419,000419.jpg,1642,0,Channel,True,False,False,False
valid,419,000419.jpg,1680,0,Channel,False,False,True,False
valid,440,000440.jpg,4757,1,T-beam,False,True,True,False
valid,452,000452.jpg,7971,1,T-beam,True,False,False,False
valid,454,000454.jpg,5115,1,T-beam,False,False,True,False
valid,461,000461.jpg,227,1,T-beam,False,True,False,False
valid,463,000463.jpg,7836,1,T-beam,True,False,False,False
valid,463,000463.jpg,7838,1,T-beam,True,False,False,False
valid,537,000537.jpg,1732,0,Channel,True,False,False,False
valid,537,000537.jpg,1765,0,Channel,True,False,False,False
valid,576,000576.jpg,2639,2,HI-Beam,True,True,False,False
valid,681,000681.jpg,960,2,HI-Beam,False,False,True,False
valid,681,000681.jpg,981,2,HI-Beam,True,False,False,False
valid,681,000681.jpg,1007,2,HI-Beam,False,False,True,False
valid,681,000681.jpg,1022,2,HI-Beam,True,False,False,False
valid,681,000681.jpg,1023,2,HI-Beam,True,False,False,False
valid,681,000681.jpg,1025,2,HI-Beam,True,False,False,False
valid,681,000681.jpg,1027,2,HI-Beam,False,False,True,False
valid,681,000681.jpg,1028,2,HI-Beam,True,False,True,False
valid,681,000681.jpg,1029,2,HI-Beam,True,False,False,False
valid,681,000681.jpg,1030,2,HI-Beam,True,False,False,False
valid,741,000741.jpg,2695,1,T-beam,False,True,False,False
test,108,000108.jpg,157,0,Channel,True,False,False,False
test,108,000108.jpg,195,0,Channel,True,False,False,False
test,108,000108.jpg,196,0,Channel,True,False,False,False
test,108,000108.jpg,216,0,Channel,True,False,False,False
test,108,000108.jpg,272,0,Channel,True,False,False,False
test,108,000108.jpg,273,0,Channel,True,False,False,False
test,108,000108.jpg,292,0,Channel,True,False,False,False
test,108,000108.jpg,297,0,Channel,True,False,False,False
test,108,000108.jpg,299,0,Channel,True,False,False,False
test,108,000108.jpg,308,0,Channel,True,False,False,False
test,108,000108.jpg,324,0,Channel,True,False,False,False
test,115,000115.jpg,1364,2,HI-Beam,True,False,False,False
test,162,000162.jpg,10276,1,T-beam,False,True,False,False
test,162,000162.jpg,10280,1,T-beam,False,False,True,False
test,162,000162.jpg,10281,1,T-beam,True,False,False,False
test,200,000200.jpg,3104,2,HI-Beam,True,False,False,False
test,200,000200.jpg,3105,2,HI-Beam,True,False,False,False
test,200,000200.jpg,3106,2,HI-Beam,True,False,False,False
test,200,000200.jpg,3112,2,HI-Beam,False,False,True,False
test,216,000216.jpg,11034,2,HI-Beam,True,False,True,False
test,216,000216.jpg,11045,2,HI-Beam,True,False,False,False
test,216,000216.jpg,11049,2,HI-Beam,True,False,False,False
test,216,000216.jpg,11050,2,HI-Beam,True,False,False,False
test,216,000216.jpg,11056,2,HI-Beam,True,False,False,False
test,216,000216.jpg,11058,2,HI-Beam,False,False,True,False
test,216,000216.jpg,11059,2,HI-Beam,False,False,True,False
test,226,000226.jpg,1387,1,T-beam,False,False,True,False
test,236,000236.jpg,2064,3,Angle Bar,True,True,True,False
test,236,000236.jpg,2066,3,Angle Bar,False,False,True,False
test,236,000236.jpg,2067,3,Angle Bar,True,True,True,False
test,236,000236.jpg,2068,3,Angle Bar,True,True,True,False
test,236,000236.jpg,2069,3,Angle Bar,True,True,True,False
test,236,000236.jpg,2070,3,Angle Bar,True,True,True,False
test,236,000236.jpg,2071,3,Angle Bar,True,True,True,False
test,236,000236.jpg,2072,3,Angle Bar,True,False,True,False
test,236,000236.jpg,2073,3,Angle Bar,True,False,True,False
test,236,000236.jpg,2074,3,Angle Bar,True,False,True,False
test,236,000236.jpg,2075,3,Angle Bar,True,False,True,False
test,236,000236.jpg,2076,3,Angle Bar,True,True,True,False
test,236,000236.jpg,2077,3,Angle Bar,True,True,True,False
test,236,000236.jpg,2078,3,Angle Bar,True,True,True,False
test,236,000236.jpg,2079,3,Angle Bar,True,True,True,False
test,268,000268.jpg,19,1,T-beam,True,False,False,False
test,326,000326.jpg,45,2,HI-Beam,False,False,True,False
test,331,000331.jpg,5767,1,T-beam,False,False,True,False
test,331,000331.jpg,5771,1,T-beam,True,False,False,False
test,331,000331.jpg,5772,1,T-beam,False,False,True,False
test,331,000331.jpg,5774,1,T-beam,True,False,False,False
test,368,000368.jpg,5066,1,T-beam,True,True,True,False
test,375,000375.jpg,10780,2,HI-Beam,False,False,True,False
test,375,000375.jpg,10782,2,HI-Beam,False,False,True,False
test,375,000375.jpg,10801,2,HI-Beam,False,False,True,False
test,375,000375.jpg,10808,2,HI-Beam,False,False,True,False
test,375,000375.jpg,10812,2,HI-Beam,False,False,True,False
test,402,000402.jpg,1161,1,T-beam,False,False,True,False
test,433,000433.jpg,8216,2,HI-Beam,False,False,True,False
test,433,000433.jpg,8218,2,HI-Beam,True,False,False,False
test,445,000445.jpg,6223,1,T-beam,False,True,True,False
test,445,000445.jpg,6225,1,T-beam,False,False,True,False
test,445,000445.jpg,6233,1,T-beam,False,False,True,False
test,445,000445.jpg,6236,1,T-beam,False,False,True,False
test,579,000579.jpg,5789,3,Angle Bar,False,True,False,False
test,579,000579.jpg,5790,3,Angle Bar,False,True,True,False
test,579,000579.jpg,5791,3,Angle Bar,False,True,False,False
test,579,000579.jpg,5792,3,Angle Bar,False,True,False,False
test,579,000579.jpg,5801,3,Angle Bar,False,False,True,False
test,579,000579.jpg,5807,3,Angle Bar,True,False,True,False
test,579,000579.jpg,5813,3,Angle Bar,False,False,True,False
test,586,000586.jpg,5104,1,T-beam,True,False,False,False
test,608,000608.jpg,3349,1,T-beam,False,True,True,False
test,633,000633.jpg,1124,3,Angle Bar,False,False,True,False
test,633,000633.jpg,1125,3,Angle Bar,False,True,False,False
test,633,000633.jpg,1126,3,Angle Bar,False,True,False,False
test,633,000633.jpg,1127,3,Angle Bar,False,True,True,False
test,633,000633.jpg,1128,3,Angle Bar,False,True,False,False
test,633,000633.jpg,1129,3,Angle Bar,False,True,False,False
test,633,000633.jpg,1130,3,Angle Bar,False,True,False,False
test,633,000633.jpg,1131,3,Angle Bar,False,True,False,False
test,633,000633.jpg,1132,3,Angle Bar,False,True,False,False
test,633,000633.jpg,1133,3,Angle Bar,True,True,True,False
test,648,000648.jpg,1340,1,T-beam,False,False,True,False
test,664,000664.jpg,10990,1,T-beam,False,True,False,False
test,664,000664.jpg,10991,1,T-beam,False,True,False,False
test,664,000664.jpg,10992,1,T-beam,False,False,True,False
test,668,000668.jpg,502,1,T-beam,True,True,True,False
test,668,000668.jpg,503,1,T-beam,True,True,True,False
test,668,000668.jpg,504,1,T-beam,True,True,True,False
test,678,000678.jpg,2405,3,Angle Bar,True,False,False,False
test,678,000678.jpg,2406,3,Angle Bar,True,False,False,False
test,678,000678.jpg,2407,3,Angle Bar,True,False,False,False
test,678,000678.jpg,2408,3,Angle Bar,True,False,False,False
test,678,000678.jpg,2409,3,Angle Bar,True,False,False,False
test,678,000678.jpg,2413,3,Angle Bar,False,True,True,False
test,678,000678.jpg,2414,3,Angle Bar,False,True,True,False
test,678,000678.jpg,2415,3,Angle Bar,False,True,True,False
test,678,000678.jpg,2416,3,Angle Bar,True,False,True,False
test,678,000678.jpg,2417,3,Angle Bar,True,True,True,False
test,678,000678.jpg,2418,3,Angle Bar,False,True,True,False
test,707,000707.jpg,6930,0,Channel,True,False,False,False
test,707,000707.jpg,6981,2,HI-Beam,True,False,False,False
test,717,000717.jpg,2642,1,T-beam,False,True,True,False
